actor_type,sumo_id,velocity,travelled_distance,throttle,steer,brake,acceleration,acc_x,acc_y,loc_x,loc_y,heading,time_step,time
vehicle.audi.a2,vehicle1,20.259672164916992,53.83381099275206,1.0,0.0,0.0,3.265303669404879,3.2652978897094727,-0.006143686827272177,-373.3800964355469,26.901803970336914,0.0033178054727613926,0.023000000044703484,53.95800010487437
vehicle.tesla.model3,vehicle2,39.58464431762695,140.38144139010646,1.0,0.0,0.0,4.081229200566119,4.081228256225586,-0.002776353619992733,-307.6690673828125,37.390499114990234,-0.00933837704360485,0.023000000044703484,53.981000104919076
vehicle.audi.etron,vehicle3,28.530324935913086,112.92666407179183,1.0,0.0,0.0,2.2940428280342573,-2.2940428256988525,-0.00010351346281822771,-408.54150390625,5.404031276702881,179.9988555908203,0.023000000044703484,54.00400010496378
vehicle.tesla.cybertruck,vehicle4,38.04608917236328,133.37585595302062,1.0,0.0,0.0,4.978512645567971,-4.978511333465576,-0.003614503424614668,-446.2139892578125,12.985610961914062,-179.98509216308594,0.023000000044703484,54.02700010500848
vehicle.dodge.charger_police,vehicle5,27.069604873657227,107.65699994266363,1.0,0.0,0.0,2.596733754032819,-2.5967307090759277,-0.003976666368544102,-452.1073303222656,15.730921745300293,-179.81491088867188,0.023000000044703484,54.050000105053186
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484,54.07300010509789
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484,54.09600010514259
vehicle.mercedes.coupe_2020,vehicle0,16.587980270385742,76.31127247554906,4.0,0.0,0.0,3.9609863844132205,-3.7934675216674805,1.1397444009780884,-398.04119873046875,9.00670051574707,174.96995544433594,0.023000000044703484,54.1190001051873
vehicle.audi.a2,vehicle1,20.334674835205078,54.30150851487081,1.0,0.0,0.0,3.260903890956701,3.2609026432037354,-0.0028526484966278076,-372.9129638671875,26.901830673217773,0.0033141577150672674,0.023000000044703484,54.142000105232
vehicle.tesla.model3,vehicle2,39.67845153808594,141.2940457772562,1.0,0.0,0.0,4.065307120595478,4.065306186676025,-0.00275560119189322,-306.75701904296875,37.390357971191406,-0.0093994140625,0.023000000044703484,54.165000105276704
vehicle.audi.etron,vehicle3,28.58292007446289,113.58407123478224,1.0,0.0,0.0,2.2867450733201236,-2.286745071411133,-9.343848068965599e-05,-409.1985168457031,5.4040446281433105,179.9988555908203,0.023000000044703484,54.18800010532141
vehicle.tesla.cybertruck,vehicle4,38.16047286987305,134.2535468307336,1.0,0.0,0.0,4.973205464034885,-4.973204135894775,-0.0036345873959362507,-447.0908203125,12.985395431518555,-179.98489379882812,0.023000000044703484,54.21100010536611
vehicle.dodge.charger_police,vehicle5,27.12931251525879,108.28097413172736,1.0,0.0,0.0,2.595987455335286,-2.59598445892334,-0.003944272641092539,-452.73089599609375,15.728886604309082,-179.81512451171875,0.023000000044703484,54.234000105410814
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484,54.25700010545552
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484,54.28000010550022
vehicle.mercedes.coupe_2020,vehicle0,16.677032470703125,76.69484422312075,4.0,0.0,0.0,3.927560297016238,-3.8021750450134277,0.9844769239425659,-398.42279052734375,9.0386323928833,174.9682159423828,0.023000000044703484,54.303000105544925
vehicle.audi.a2,vehicle1,20.40961265563965,54.77092960686291,1.0,0.0,0.0,3.2581662676850973,3.2581660747528076,-0.0011212541721761227,-372.4440002441406,26.901851654052734,0.003291806671768427,0.023000000044703484,54.32600010558963
vehicle.tesla.model3,vehicle2,39.77204132080078,142.20880272941258,1.0,0.0,0.0,4.0482240195342465,4.04822301864624,-0.0028466887306421995,-305.8429870605469,37.390220642089844,-0.00946044921875,0.023000000044703484,54.34900010563433
vehicle.audi.etron,vehicle3,28.635353088378906,114.24268435709506,1.0,0.0,0.0,2.2796962276601644,-2.279696226119995,-8.37987827253528e-05,-409.8567199707031,5.404057502746582,179.99888610839844,0.023000000044703484,54.372000105679035
vehicle.tesla.cybertruck,vehicle4,38.27473449707031,135.13386572587723,1.0,0.0,0.0,4.968063743756257,-4.968062400817871,-0.0036528899800032377,-447.97027587890625,12.98517894744873,-179.98489379882812,0.023000000044703484,54.39500010572374
vehicle.dodge.charger_police,vehicle5,27.18900489807129,108.90632124559845,1.0,0.0,0.0,2.595323884749965,-2.5953209400177,-0.003909611143171787,-453.3557434082031,15.726850509643555,-179.81536865234375,0.023000000044703484,54.41800010576844
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484,54.441000105813146
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484,54.46400010585785
vehicle.mercedes.coupe_2020,vehicle0,16.76599884033203,77.08046219719789,4.0,0.0,0.0,3.9039624130120063,-3.8089752197265625,0.8559382557868958,-398.8063659667969,9.071075439453125,174.96730041503906,0.023000000044703484,54.48700010590255
vehicle.audi.a2,vehicle1,20.484493255615234,55.242072952657786,1.0,0.0,0.0,3.2555952171155718,3.2555952072143555,-0.0002539068809710443,-371.9733581542969,26.90186882019043,0.0032511036843061447,0.023000000044703484,54.510000105947256
vehicle.tesla.model3,vehicle2,39.865211486816406,143.1257025953915,1.0,0.0,0.0,4.037111711573122,4.037110805511475,-0.002704763086512685,-304.9269104003906,37.39008331298828,-0.009521485306322575,0.023000000044703484,54.53300010599196
vehicle.audi.etron,vehicle3,28.687618255615234,114.90249957825665,1.0,0.0,0.0,2.2723984731117923,-2.2723984718322754,-7.625709258718416e-05,-410.51611328125,5.4040703773498535,179.99888610839844,0.023000000044703484,54.55600010603666
vehicle.tesla.cybertruck,vehicle4,38.388877868652344,136.01680991857233,1.0,0.0,0.0,4.962590623339743,-4.962589263916016,-0.003673217259347439,-448.8523254394531,12.984959602355957,-179.98475646972656,0.023000000044703484,54.57900010608137
vehicle.dodge.charger_police,vehicle5,27.248680114746094,109.53304088945572,1.0,0.0,0.0,2.594660316052799,-2.5946574211120605,-0.003875921480357647,-453.98199462890625,15.724812507629395,-179.81561279296875,0.023000000044703484,54.60200010612607
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484,54.62500010617077
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484,54.64800010621548
vehicle.mercedes.coupe_2020,vehicle0,16.854887008666992,77.4681245991507,4.0,0.0,0.0,3.8873900973611404,-3.8143653869628906,0.7499456405639648,-399.19195556640625,9.103971481323242,174.96702575683594,0.023000000044703484,54.67100010626018
vehicle.audi.a2,vehicle1,20.55930519104004,55.714936972970776,1.0,0.0,0.0,3.25269269990108,3.252692699432373,5.52188212168403e-05,-371.5010070800781,26.90188980102539,0.003197654150426388,0.023000000044703484,54.694000106304884
vehicle.tesla.model3,vehicle2,39.957969665527344,144.04473589948486,1.0,0.0,0.0,4.024174590319998,4.024173736572266,-0.0026213086675852537,-304.0087585449219,37.38994216918945,-0.009552001953125,0.023000000044703484,54.71700010634959
vehicle.audi.etron,vehicle3,28.73972511291504,115.56351325713847,1.0,0.0,0.0,2.26551556696471,-2.2655155658721924,-7.03578771208413e-05,-411.1767578125,5.404083728790283,179.99888610839844,0.023000000044703484,54.74000010639429
vehicle.tesla.cybertruck,vehicle4,38.502891540527344,136.90237642572566,1.0,0.0,0.0,4.957283441483107,-4.957282066345215,-0.003692410420626402,-449.7370300292969,12.98473834991455,-179.98463439941406,0.023000000044703484,54.763000106438994
vehicle.dodge.charger_police,vehicle5,27.308340072631836,110.16113271234703,1.0,0.0,0.0,2.5938310455979634,-2.5938282012939453,-0.003841260215267539,-454.6096496582031,15.722771644592285,-179.81582641601562,0.023000000044703484,54.7860001064837
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484,54.8090001065284
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484,54.832000106573105
vehicle.mercedes.coupe_2020,vehicle0,16.943700790405273,77.85782971808746,4.0,0.0,0.0,3.875533972232309,-3.8184289932250977,0.6628450751304626,-399.57952880859375,9.137267112731934,174.96717834472656,0.023000000044703484,54.85500010661781
vehicle.audi.a2,vehicle1,20.634057998657227,56.18952030786231,1.0,0.0,0.0,3.250122774641291,3.2501220703125,-0.0021396984811872244,-371.02691650390625,26.90191650390625,0.003158490639179945,0.023000000044703484,54.87800010666251
vehicle.tesla.model3,vehicle2,40.05032730102539,144.96589342919884,1.0,0.0,0.0,4.0102428113079975,4.010241985321045,-0.0025738717522472143,-303.08856201171875,37.389793395996094,-0.009613036178052425,0.023000000044703484,54.901000106707215
vehicle.audi.etron,vehicle3,28.79166603088379,116.22572157713589,1.0,0.0,0.0,2.258300782167972,-2.25830078125,-6.439032586058602e-05,-411.8385314941406,5.404096603393555,179.9989013671875,0.023000000044703484,54.92400010675192
vehicle.tesla.cybertruck,vehicle4,38.61678695678711,137.79056252745806,1.0,0.0,0.0,4.951975782867329,-4.951974391937256,-0.003711563302204013,-450.62432861328125,12.984515190124512,-179.98463439941406,0.023000000044703484,54.94700010679662
vehicle.dodge.charger_police,vehicle5,27.36798667907715,110.79059640718924,1.0,0.0,0.0,2.5934163878897234,-2.5934135913848877,-0.00380854238756001,-455.2386169433594,15.720730781555176,-179.81607055664062,0.023000000044703484,54.970000106841326
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484,54.99300010688603
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484,55.01600010693073
vehicle.mercedes.coupe_2020,vehicle0,17.032447814941406,78.24957601859252,4.0,0.0,0.0,3.8670995239393977,-3.821580171585083,0.5915942192077637,-399.9691467285156,9.170920372009277,174.96766662597656,0.023000000044703484,55.039000106975436
vehicle.audi.a2,vehicle1,20.70880699157715,56.66582286959434,1.0,0.0,0.0,3.249873177145265,3.249873161315918,-0.00032075963099487126,-370.5511169433594,26.901926040649414,0.0031277621164917946,0.023000000044703484,55.06200010702014
vehicle.tesla.model3,vehicle2,40.14229202270508,145.88916614751557,1.0,0.0,0.0,3.9958132099789263,3.99581241607666,-0.002518842928111553,-302.16619873046875,37.3896484375,-0.009674073196947575,0.023000000044703484,55.08500010706484
vehicle.audi.etron,vehicle3,28.84344482421875,116.88912080938232,1.0,0.0,0.0,2.251251936753083,-2.2512519359588623,-5.979951311019249e-05,-412.5015563964844,5.404109477996826,179.9989013671875,0.023000000044703484,55.10800010710955
vehicle.tesla.cybertruck,vehicle4,38.730567932128906,138.68136559162843,1.0,0.0,0.0,4.946834541641212,-4.94683313369751,-0.0037322549615055323,-451.5142822265625,12.98429012298584,-179.9844970703125,0.023000000044703484,55.13100010715425
vehicle.dodge.charger_police,vehicle5,27.427616119384766,111.42143157916121,1.0,0.0,0.0,2.5925871196944126,-2.5925843715667725,-0.0037748527247458696,-455.8689880371094,15.7186861038208,-179.81629943847656,0.023000000044703484,55.154000107198954
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484,55.17700010724366
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484,55.20000010728836
vehicle.mercedes.coupe_2020,vehicle0,17.121126174926758,78.64336192138121,4.0,0.0,0.0,3.8606895270588417,-3.82365345954895,0.5334771275520325,-400.3607482910156,9.2048978805542,174.9683380126953,0.023000000044703484,55.223000107333064
vehicle.audi.a2,vehicle1,20.783559799194336,57.1438447459049,1.0,0.0,0.0,3.25013443588349,3.2501220703125,0.008965454995632172,-370.0736999511719,26.90189552307129,0.0030948601197451353,0.023000000044703484,55.24600010737777
vehicle.tesla.model3,vehicle2,40.23362350463867,146.81453948992083,1.0,0.0,0.0,3.948544219927873,3.9485433101654053,-0.002680386882275343,-301.2416687011719,37.389503479003906,-0.009704588912427425,0.023000000044703484,55.26900010742247
vehicle.audi.etron,vehicle3,28.89505958557129,117.55370718114217,1.0,0.0,0.0,2.2441201217270015,-2.2441201210021973,-5.703591523342766e-05,-413.1657409667969,5.404122352600098,179.9989013671875,0.023000000044703484,55.292000107467175
vehicle.tesla.cybertruck,vehicle4,38.84422302246094,139.5747827228815,1.0,0.0,0.0,4.941526883186987,-4.941525459289551,-0.0037513268180191517,-452.4068298339844,12.984063148498535,-179.98439025878906,0.023000000044703484,55.31500010751188
vehicle.dodge.charger_police,vehicle5,27.48723030090332,112.05363787731076,1.0,0.0,0.0,2.5919235493739694,-2.591920852661133,-0.0037388955242931843,-456.500732421875,15.71664047241211,-179.81654357910156,0.023000000044703484,55.33800010755658
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484,55.361000107601285
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484,55.38400010764599
vehicle.mercedes.coupe_2020,vehicle0,17.20974349975586,79.03918602264494,4.0,0.0,0.0,3.855848470675977,-3.8250632286071777,0.4862702190876007,-400.75439453125,9.23917007446289,174.96914672851562,0.023000000044703484,55.40700010769069
vehicle.audi.a2,vehicle1,20.85831069946289,57.623585892924986,1.0,0.0,0.0,3.2501373330590626,3.2501220703125,0.00996051263064146,-369.5945739746094,26.901884078979492,0.003062535310164094,0.023000000044703484,55.430000107735395
vehicle.tesla.model3,vehicle2,40.32441329956055,147.74200099761336,1.0,0.0,0.0,3.9274803852178697,3.9274795055389404,-0.002628657966852188,-300.31488037109375,37.38935852050781,-0.00976562313735485,0.023000000044703484,55.4530001077801
vehicle.audi.etron,vehicle3,28.94651222229004,118.21947696354886,1.0,0.0,0.0,2.23707103798798,-2.2370710372924805,-5.578318450716324e-05,-413.83111572265625,5.404135704040527,179.9989013671875,0.023000000044703484,55.4760001078248
vehicle.tesla.cybertruck,vehicle4,38.9577522277832,140.47081102586208,1.0,0.0,0.0,4.936219701554002,-4.93621826171875,-0.003770236624404788,-453.3019714355469,12.983834266662598,-179.98439025878906,0.023000000044703484,55.499000107869506
vehicle.dodge.charger_police,vehicle5,27.546829223632812,112.68721495068576,1.0,0.0,0.0,2.591177251142351,-2.591174602508545,-0.003704882226884365,-457.13385009765625,15.714591979980469,-179.81674194335938,0.023000000044703484,55.52200010791421
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484,55.54500010795891
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484,55.568000108003616
vehicle.mercedes.coupe_2020,vehicle0,17.29830551147461,79.43704705018214,4.0,0.0,0.0,3.8521283825290147,-3.8259754180908203,0.4481129050254822,-401.1500549316406,9.273714065551758,174.9700927734375,0.023000000044703484,55.59100010804832
vehicle.audi.a2,vehicle1,20.933042526245117,58.10504587196441,1.0,0.0,0.0,3.249296188575313,3.2492926120758057,0.004821016453206539,-369.11370849609375,26.90188980102539,0.00306701404042542,0.023000000044703484,55.61400010809302
vehicle.tesla.model3,vehicle2,40.41477584838867,148.67154084393297,1.0,0.0,0.0,3.915704578675193,3.915703773498535,-0.002511108759790659,-299.3859558105469,37.38920974731445,-0.009826661087572575,0.023000000044703484,55.63700010813773
vehicle.audi.etron,vehicle3,28.997804641723633,118.8864264716048,1.0,0.0,0.0,2.230105162341005,-2.23010516166687,-5.4834144975757226e-05,-414.4976806640625,5.404148578643799,179.9989013671875,0.023000000044703484,55.66000010818243
vehicle.tesla.cybertruck,vehicle4,39.071163177490234,141.36944778069096,1.0,0.0,0.0,4.930746581804134,-4.9307451248168945,-0.0037905233912169933,-454.19976806640625,12.983603477478027,-179.98423767089844,0.023000000044703484,55.683000108227134
vehicle.dodge.charger_police,vehicle5,27.606409072875977,113.32216236059601,1.0,0.0,0.0,2.590513683575074,-2.5905110836029053,-0.0036702207289636135,-457.768310546875,15.712542533874512,-179.8169708251953,0.023000000044703484,55.70600010827184
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484,55.72900010831654
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484,55.752000108361244
vehicle.mercedes.coupe_2020,vehicle0,17.386812210083008,79.83694373179131,4.0,0.0,0.0,3.8489209333227232,-3.8262243270874023,0.4173724353313446,-401.5477600097656,9.30850887298584,174.9710235595703,0.023000000044703484,55.77500010840595
vehicle.audi.a2,vehicle1,21.007734298706055,58.58822376177376,1.0,0.0,0.0,3.2474689245511934,3.2474682331085205,0.002119168872013688,-368.6311950683594,26.90190887451172,0.0031159857753664255,0.023000000044703484,55.79800010845065
vehicle.tesla.model3,vehicle2,40.50490188598633,149.60315358912138,1.0,0.0,0.0,3.8979579277957423,3.8979570865631104,-0.0025608940050005913,-298.4549865722656,37.38905715942383,-0.0098876953125,0.023000000044703484,55.821000108495355
vehicle.audi.etron,vehicle3,29.04893684387207,119.55455202031246,1.0,0.0,0.0,2.2231392867100994,-2.2231392860412598,-5.453298581414856e-05,-415.1654052734375,5.40416145324707,179.9989013671875,0.023000000044703484,55.84400010854006
vehicle.tesla.cybertruck,vehicle4,39.184452056884766,142.270690179751,1.0,0.0,0.0,4.925604862210364,-4.92560338973999,-0.0038086234126240015,-455.10015869140625,12.983369827270508,-179.98411560058594,0.023000000044703484,55.86700010858476
vehicle.dodge.charger_police,vehicle5,27.665971755981445,113.95847971222035,1.0,0.0,0.0,2.5896844175171934,-2.58968186378479,-0.0036368551664054394,-458.4041748046875,15.710489273071289,-179.81719970703125,0.023000000044703484,55.890000108629465
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484,55.91300010867417
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484,55.93600010871887
vehicle.mercedes.coupe_2020,vehicle0,17.475269317626953,80.23887492687794,4.0,0.0,0.0,3.8463275239468566,-3.8262243270874023,0.39273759722709656,-401.9475402832031,9.343538284301758,174.97201538085938,0.023000000044703484,55.959000108763576
vehicle.audi.a2,vehicle1,21.042089462280273,59.07219182034686,1.0,0.0,0.0,1.4937030307414951,1.49370276927948,0.0008837947389110923,-368.14739990234375,26.90192985534668,0.0032009659335017204,0.023000000044703484,55.98200010880828
vehicle.tesla.model3,vehicle2,40.59478759765625,150.5368337056822,1.0,0.0,0.0,3.8860162632041466,3.8860154151916504,-0.00256725144572556,-297.5220947265625,37.3889045715332,-0.009918212890625,0.023000000044703484,56.00500010885298
vehicle.audi.etron,vehicle3,29.09990882873535,120.22384992467424,1.0,0.0,0.0,2.216173172712055,-2.2161731719970703,-5.629440056509338e-05,-415.8343200683594,5.404173851013184,179.9989013671875,0.023000000044703484,56.028000108897686
vehicle.tesla.cybertruck,vehicle4,39.29761505126953,143.17453532768695,1.0,0.0,0.0,4.920297204505597,-4.920295715332031,-0.003828100161626935,-456.00311279296875,12.983134269714355,-179.98411560058594,0.023000000044703484,56.05100010894239
vehicle.dodge.charger_police,vehicle5,27.72552490234375,114.59616678621369,1.0,0.0,0.0,2.589269759563959,-2.5892672538757324,-0.003602193668484688,-459.04144287109375,15.708436012268066,-179.8174591064453,0.023000000044703484,56.07400010898709
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484,56.0970001090318
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484,56.1200001090765
vehicle.mercedes.coupe_2020,vehicle0,17.563674926757812,80.64283945097853,4.0,0.0,0.0,3.8439600519901225,-3.8258094787597656,0.37310951948165894,-402.3492431640625,9.378790855407715,174.97303771972656,0.023000000044703484,56.1430001091212
vehicle.audi.a2,vehicle1,21.03465461730957,59.555988877485305,1.0,0.0,0.0,0.3231856508752476,-0.3231711983680725,0.003056382993236184,-367.663818359375,26.90193748474121,0.0032801527995616198,0.023000000044703484,56.16600010916591
vehicle.tesla.model3,vehicle2,40.684326171875,151.47257320945405,1.0,0.0,0.0,3.8785527624020766,3.878551959991455,-0.0024948713835328817,-296.5872497558594,37.38874816894531,-0.009979248978197575,0.023000000044703484,56.18900010921061
vehicle.audi.etron,vehicle3,29.15072250366211,120.89431654356162,1.0,0.0,0.0,2.20929026678575,-2.2092902660369873,-5.751928983954713e-05,-416.5043640136719,5.404186725616455,179.99891662597656,0.023000000044703484,56.212000109255314
vehicle.tesla.cybertruck,vehicle4,39.41065979003906,144.08098050461965,1.0,0.0,0.0,4.914990024733853,-4.9149885177612305,-0.0038488321006298065,-456.90869140625,12.982897758483887,-179.98391723632812,0.023000000044703484,56.23500010930002
vehicle.dodge.charger_police,vehicle5,27.785058975219727,115.23522314388583,1.0,0.0,0.0,2.58835752206467,-2.58835506439209,-0.003566884435713291,-459.67999267578125,15.706379890441895,-179.8177032470703,0.023000000044703484,56.25800010934472
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484,56.281000109389424
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484,56.30400010943413
vehicle.mercedes.coupe_2020,vehicle0,17.652034759521484,81.04883625123662,4.0,0.0,0.0,3.8418210826008425,-3.825146198272705,0.3575552999973297,-402.7530517578125,9.414254188537598,174.97406005859375,0.023000000044703484,56.32700010947883
vehicle.audi.a2,vehicle1,21.025863647460938,60.039583742316836,1.0,0.0,0.0,0.38224488959210706,-0.38221606612205505,0.004694083239883184,-367.1804504394531,26.90195083618164,0.00334529229439795,0.023000000044703484,56.350000109523535
vehicle.tesla.model3,vehicle2,40.77350997924805,152.41036394079947,1.0,0.0,0.0,3.868435427476213,3.8684346675872803,-0.0024246983230113983,-295.6503601074219,37.38859939575195,-0.010040283203125,0.023000000044703484,56.37300010956824
vehicle.audi.etron,vehicle3,29.201374053955078,121.56594814810799,1.0,0.0,0.0,2.2022411831038253,-2.2022411823272705,-5.8483514294493943e-05,-417.1756286621094,5.404199600219727,179.99891662597656,0.023000000044703484,56.39600010961294
vehicle.tesla.cybertruck,vehicle4,39.52358627319336,144.99002299066993,1.0,0.0,0.0,4.90984830603127,-4.909846782684326,-0.003867661114782095,-457.8168640136719,12.982658386230469,-179.98385620117188,0.023000000044703484,56.419000109657645
vehicle.dodge.charger_police,vehicle5,27.844575881958008,115.87564839041562,1.0,0.0,0.0,2.5877769262744863,-2.5877745151519775,-0.0035325470380485058,-460.3199462890625,15.704323768615723,-179.8179168701172,0.023000000044703484,56.44200010970235
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484,56.46500010974705
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484,56.488000109791756
vehicle.mercedes.coupe_2020,vehicle0,17.7403507232666,81.45686431866481,4.0,0.0,0.0,3.839793483168537,-3.8242340087890625,0.345323383808136,-403.1588134765625,9.449920654296875,174.97506713867188,0.023000000044703484,56.51100010983646
vehicle.audi.a2,vehicle1,21.016979217529297,60.52297426525954,1.0,0.0,0.0,0.3862851844606081,-0.38627955317497253,0.002085793064907193,-366.6972961425781,26.901968002319336,0.003398336237296462,0.023000000044703484,56.53400010988116
vehicle.tesla.model3,vehicle2,40.86235427856445,153.35019809103315,1.0,0.0,0.0,3.8576548352412248,3.857654094696045,-0.0023903001565486193,-294.71148681640625,37.38844299316406,-0.010040283203125,0.023000000044703484,56.557000109925866
vehicle.audi.etron,vehicle3,29.251869201660156,122.23874114105384,1.0,0.0,0.0,2.1954412469004283,-2.195441246032715,-6.172542634885758e-05,-417.8480224609375,5.404212474822998,179.9989776611328,0.023000000044703484,56.58000010997057
vehicle.tesla.cybertruck,vehicle4,39.636390686035156,145.9016599782206,1.0,0.0,0.0,4.904375185874742,-4.904373645782471,-0.0038866924587637186,-458.7276611328125,12.982417106628418,-179.98385620117188,0.023000000044703484,56.60300011001527
vehicle.dodge.charger_police,vehicle5,27.904077529907227,116.5174421748509,1.0,0.0,0.0,2.5870303899877296,-2.5870280265808105,-0.003496913705021143,-460.9613037109375,15.702262878417969,-179.81814575195312,0.023000000044703484,56.62600011005998
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484,56.64900011010468
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484,56.67200011014938
vehicle.mercedes.coupe_2020,vehicle0,17.828622817993164,81.86692264427566,4.0,0.0,0.0,3.837876293819878,-3.8231558799743652,0.33581775426864624,-403.5666198730469,9.485782623291016,174.97604370117188,0.023000000044703484,56.69500011019409
vehicle.audi.a2,vehicle1,21.008066177368164,61.00615978827814,1.0,0.0,0.0,0.3875240577390515,-0.38752347230911255,0.0006735993083566427,-366.21435546875,26.90199851989746,0.003442456480115652,0.023000000044703484,56.71800011023879
vehicle.tesla.model3,vehicle2,40.9508056640625,154.29206662313723,1.0,0.0,0.0,3.837254311423651,3.8372535705566406,-0.0023844894021749496,-293.77056884765625,37.38828659057617,-0.010131835006177425,0.023000000044703484,56.741000110283494
vehicle.audi.etron,vehicle3,29.302204132080078,122.91269183740158,1.0,0.0,0.0,2.188475132896806,-2.1884751319885254,-6.305154965957627e-05,-418.5216064453125,5.4042253494262695,179.9989776611328,0.023000000044703484,56.7640001103282
