actor_type,sumo_id,velocity,travelled_distance,throttle,steer,brake,acceleration,acc_x,acc_y,loc_x,loc_y,heading,time_step
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,12.873858451843262,41.38219164288935,1.0,-0.30000001192092896,0.0,15.091448606800418,-4.2653703689575195,-14.476133346557617,-386.08050537109375,28.82775115966797,-30.009765625,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,12.873858451843262,41.38219164288935,1.0,-0.30000001192092896,0.0,15.091448606800418,-4.2653703689575195,-14.476133346557617,-386.08050537109375,28.82775115966797,-30.009765625,0.023000000044703484
vehicle.audi.a2,vehicle1,10.460267066955566,15.991240289126546,1.0,0.0,0.0,8.821819312061205,8.821819305419922,0.0003423103771638125,-411.1483459472656,26.90013885498047,0.0016018389724195004,0.023000000044703484
vehicle.audi.a2,vehicle1,10.460267066955566,15.991240289126546,1.0,0.0,0.0,8.821819312061205,8.821819305419922,0.0003423103771638125,-411.1483459472656,26.90013885498047,0.0016018389724195004,0.023000000044703484
vehicle.tesla.model3,vehicle2,27.274877548217773,60.14176279787091,1.0,0.0,0.0,5.855892760631653,5.855891704559326,0.003516886616125703,-387.81890869140625,37.39767837524414,-0.004882812034338713,0.023000000044703484
vehicle.tesla.model3,vehicle2,27.274877548217773,60.14176279787091,1.0,0.0,0.0,5.855892760631653,5.855891704559326,0.003516886616125703,-387.81890869140625,37.39767837524414,-0.004882812034338713,0.023000000044703484
vehicle.audi.etron,vehicle3,21.955110549926758,52.53192403665169,1.0,0.0,0.0,3.425681124601945,-3.4256811141967773,0.00026700107264332473,-348.1965026855469,5.402945518493652,179.99781799316406,0.023000000044703484
vehicle.audi.etron,vehicle3,21.955110549926758,52.53192403665169,1.0,0.0,0.0,3.425681124601945,-3.4256811141967773,0.00026700107264332473,-348.1965026855469,5.402945518493652,179.99781799316406,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,25.62310028076172,57.56863768319715,1.0,0.0,0.0,5.509832467932459,-5.509832382202148,0.0009719667141325772,-370.501953125,12.999896049499512,-179.9921875,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,25.62310028076172,57.56863768319715,1.0,0.0,0.0,5.509832467932459,-5.509832382202148,0.0009719667141325772,-370.501953125,12.999896049499512,-179.9921875,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,20.636343002319336,50.842858991707544,1.0,0.0,0.0,3.420385518085792,-3.4203736782073975,-0.008999653160572052,-395.3428955078125,15.926248550415039,-179.79319763183594,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,20.636343002319336,50.842858991707544,1.0,0.0,0.0,3.420385518085792,-3.4203736782073975,-0.008999653160572052,-395.3428955078125,15.926248550415039,-179.79319763183594,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,12.94658088684082,41.67996300386545,1.0,-0.30000001192092896,0.0,15.29776656577042,-4.768205642700195,-14.535676002502441,-385.8255920410156,28.67560577392578,-31.678117752075195,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,12.94658088684082,41.67996300386545,1.0,-0.30000001192092896,0.0,15.29776656577042,-4.768205642700195,-14.535676002502441,-385.8255920410156,28.67560577392578,-31.678117752075195,0.023000000044703484
vehicle.audi.a2,vehicle1,10.651860237121582,16.236233075056518,1.0,0.0,0.0,8.330137259953297,8.330137252807617,0.0003450347576290369,-410.9045715332031,26.900146484375,0.001625001896172762,0.023000000044703484
vehicle.audi.a2,vehicle1,10.651860237121582,16.236233075056518,1.0,0.0,0.0,8.330137259953297,8.330137252807617,0.0003450347576290369,-410.9045715332031,26.900146484375,0.001625001896172762,0.023000000044703484
vehicle.tesla.model3,vehicle2,27.409461975097656,60.772180424523455,1.0,0.0,0.0,5.851496711481084,5.851496696472168,0.0004191052867099643,-387.189453125,37.397613525390625,-0.004974364768713713,0.023000000044703484
vehicle.tesla.model3,vehicle2,27.409461975097656,60.772180424523455,1.0,0.0,0.0,5.851496711481084,5.851496696472168,0.0004191052867099643,-387.189453125,37.397613525390625,-0.004974364768713713,0.023000000044703484
vehicle.audi.etron,vehicle3,22.03350830078125,53.03869472855463,1.0,0.0,0.0,3.4085149794127814,-3.408514976501465,0.0001408777170581743,-348.70257568359375,5.4029669761657715,179.99781799316406,0.023000000044703484
vehicle.audi.etron,vehicle3,22.03350830078125,53.03869472855463,1.0,0.0,0.0,3.4085149794127814,-3.408514976501465,0.0001408777170581743,-348.70257568359375,5.4029669761657715,179.99781799316406,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,25.749698638916016,58.16088075304332,1.0,0.0,0.0,5.504276291649105,-5.504276275634766,0.0004198746173642576,-371.0932312011719,12.999804496765137,-179.99215698242188,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,25.749698638916016,58.16088075304332,1.0,0.0,0.0,5.504276291649105,-5.504276275634766,0.0004198746173642576,-371.0932312011719,12.999804496765137,-179.99215698242188,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,20.715017318725586,51.31930439096426,1.0,0.0,0.0,3.420549106138371,-3.420539379119873,-0.008157413452863693,-395.8186950683594,15.924514770507812,-179.79347229003906,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,20.715017318725586,51.31930439096426,1.0,0.0,0.0,3.420549106138371,-3.420539379119873,-0.008157413452863693,-395.8186950683594,15.924514770507812,-179.79347229003906,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,13.01873779296875,41.97939397368572,1.0,-0.30000001192092896,0.0,15.50993531447624,-5.2931413650512695,-14.578777313232422,-385.5733642578125,28.515810012817383,-33.35734939575195,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,13.01873779296875,41.97939397368572,1.0,-0.30000001192092896,0.0,15.50993531447624,-5.2931413650512695,-14.578777313232422,-385.5733642578125,28.515810012817383,-33.35734939575195,0.023000000044703484
vehicle.audi.a2,vehicle1,10.83340835571289,16.485401467722205,1.0,0.0,0.0,7.893396385543384,7.893396377563477,0.0003549325920175761,-410.6564025878906,26.90015411376953,0.001652474980801344,0.023000000044703484
vehicle.audi.a2,vehicle1,10.83340835571289,16.485401467722205,1.0,0.0,0.0,7.893396385543384,7.893396377563477,0.0003549325920175761,-410.6564025878906,26.90015411376953,0.001652474980801344,0.023000000044703484
vehicle.tesla.model3,vehicle2,27.543954849243164,61.40569138728736,1.0,0.0,0.0,5.847516192004655,5.847516059875488,-0.00124308280646801,-386.55694580078125,37.397560119628906,-0.005096434615552425,0.023000000044703484
vehicle.tesla.model3,vehicle2,27.543954849243164,61.40569138728736,1.0,0.0,0.0,5.847516192004655,5.847516059875488,-0.00124308280646801,-386.55694580078125,37.397560119628906,-0.005096434615552425,0.023000000044703484
vehicle.audi.etron,vehicle3,22.11151695251465,53.54725961945093,1.0,0.0,0.0,3.3915145401019715,-3.391514539718628,5.099243935546838e-05,-349.2105407714844,5.402987957000732,179.99781799316406,0.023000000044703484
vehicle.audi.etron,vehicle3,22.11151695251465,53.54725961945093,1.0,0.0,0.0,3.3915145401019715,-3.391514539718628,5.099243935546838e-05,-349.2105407714844,5.402987957000732,179.99781799316406,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,25.876178741455078,58.756032865253545,1.0,0.0,0.0,5.499135017587577,-5.4991350173950195,-4.601948239724152e-05,-371.6874084472656,12.999713897705078,-179.99208068847656,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,25.876178741455078,58.756032865253545,1.0,0.0,0.0,5.499135017587577,-5.4991350173950195,-4.601948239724152e-05,-371.6874084472656,12.999713897705078,-179.99208068847656,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,20.793684005737305,51.79755912402577,1.0,0.0,0.0,3.420300502050505,-3.42029070854187,-0.008184948936104774,-396.2963562011719,15.922779083251953,-179.79371643066406,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,20.793684005737305,51.79755912402577,1.0,0.0,0.0,3.420300502050505,-3.42029070854187,-0.008184948936104774,-396.2963562011719,15.922779083251953,-179.79371643066406,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,13.09036922454834,42.28047246643551,1.0,-0.30000001192092896,0.0,15.694241725990548,-5.809452056884766,-14.57942008972168,-385.32427978515625,28.348358154296875,-35.046573638916016,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,13.09036922454834,42.28047246643551,1.0,-0.30000001192092896,0.0,15.694241725990548,-5.809452056884766,-14.57942008972168,-385.32427978515625,28.348358154296875,-35.046573638916016,0.023000000044703484
vehicle.audi.a2,vehicle1,11.005898475646973,16.73853713315409,1.0,0.0,0.0,7.499570378493472,7.499570369720459,0.0003627501428127289,-410.4041748046875,26.90015983581543,0.0016826671781018376,0.023000000044703484
vehicle.audi.a2,vehicle1,11.005898475646973,16.73853713315409,1.0,0.0,0.0,7.499570378493472,7.499570369720459,0.0003627501428127289,-410.4041748046875,26.90015983581543,0.0016826671781018376,0.023000000044703484
vehicle.tesla.model3,vehicle2,27.67833137512207,62.04229301015249,1.0,0.0,0.0,5.842465396541465,5.8424577713012695,-0.009439297951757908,-385.9213562011719,37.39753723144531,-0.00518798828125,0.023000000044703484
vehicle.tesla.model3,vehicle2,27.67833137512207,62.04229301015249,1.0,0.0,0.0,5.842465396541465,5.8424577713012695,-0.009439297951757908,-385.9213562011719,37.39753723144531,-0.00518798828125,0.023000000044703484
vehicle.audi.etron,vehicle3,22.189138412475586,54.05760980392979,1.0,0.0,0.0,3.3745973110426357,-3.3745973110198975,-1.2388108189043123e-05,-349.72021484375,5.403009414672852,179.99781799316406,0.023000000044703484
vehicle.audi.etron,vehicle3,22.189138412475586,54.05760980392979,1.0,0.0,0.0,3.3745973110426357,-3.3745973110198975,-1.2388108189043123e-05,-349.72021484375,5.403009414672852,179.99781799316406,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,26.00254249572754,59.354091343817686,1.0,0.0,0.0,5.494076301829578,-5.494076251983643,-0.000740077521186322,-372.2845153808594,12.999626159667969,-179.9920654296875,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,26.00254249572754,59.354091343817686,1.0,0.0,0.0,5.494076301829578,-5.494076251983643,-0.000740077521186322,-372.2845153808594,12.999626159667969,-179.9920654296875,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,20.87234115600586,52.27762297154697,1.0,0.0,0.0,3.4198864690632407,-3.4198760986328125,-0.008422071114182472,-396.7757873535156,15.921038627624512,-179.79396057128906,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,20.87234115600586,52.27762297154697,1.0,0.0,0.0,3.4198864690632407,-3.4198760986328125,-0.008422071114182472,-396.7757873535156,15.921038627624512,-179.79396057128906,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,13.161360740661621,42.583183764059086,1.0,-0.30000001192092896,0.0,15.873015796947271,-6.333682537078857,-14.554624557495117,-385.0784606933594,28.173255920410156,-36.74497985839844,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,13.161360740661621,42.583183764059086,1.0,-0.30000001192092896,0.0,15.873015796947271,-6.333682537078857,-14.554624557495117,-385.0784606933594,28.173255920410156,-36.74497985839844,0.023000000044703484
vehicle.audi.a2,vehicle1,11.170231819152832,16.995452465493955,1.0,0.0,0.0,7.144927988347243,7.144927978515625,0.0003748231683857739,-410.148193359375,26.90016746520996,0.001714362297207117,0.023000000044703484
vehicle.audi.a2,vehicle1,11.170231819152832,16.995452465493955,1.0,0.0,0.0,7.144927988347243,7.144927978515625,0.0003748231683857739,-410.148193359375,26.90016746520996,0.001714362297207117,0.023000000044703484
vehicle.tesla.model3,vehicle2,27.81260871887207,62.68198301192987,1.0,0.0,0.0,5.838145850322291,5.8381452560424805,-0.0026341951452195644,-385.2826843261719,37.3974609375,-0.005218505393713713,0.023000000044703484
vehicle.tesla.model3,vehicle2,27.81260871887207,62.68198301192987,1.0,0.0,0.0,5.838145850322291,5.8381452560424805,-0.0026341951452195644,-385.2826843261719,37.3974609375,-0.005218505393713713,0.023000000044703484
vehicle.audi.etron,vehicle3,22.266372680664062,54.56973637658045,1.0,0.0,0.0,3.357762814019122,-3.3577628135681152,-5.5034077377058566e-05,-350.2316589355469,5.403031349182129,179.99781799316406,0.023000000044703484
vehicle.audi.etron,vehicle3,22.266372680664062,54.56973637658045,1.0,0.0,0.0,3.357762814019122,-3.3577628135681152,-5.5034077377058566e-05,-350.2316589355469,5.403031349182129,179.99781799316406,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,26.12881851196289,59.95505417076088,1.0,0.0,0.0,5.490262834357997,-5.490261554718018,-0.0037484820932149887,-372.8845520019531,12.999550819396973,-179.9920654296875,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,26.12881851196289,59.95505417076088,1.0,0.0,0.0,5.490262834357997,-5.490261554718018,-0.0037484820932149887,-372.8845520019531,12.999550819396973,-179.9920654296875,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,20.950986862182617,52.759495670313754,1.0,0.0,0.0,3.4193894807997087,-3.4193785190582275,-0.008658221922814846,-397.2570495605469,15.919294357299805,-179.79415893554688,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,20.950986862182617,52.759495670313754,1.0,0.0,0.0,3.4193894807997087,-3.4193785190582275,-0.008658221922814846,-397.2570495605469,15.919294357299805,-179.79415893554688,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,13.231611251831055,42.887510823442696,1.0,-0.30000001192092896,0.0,16.04755446531255,-6.864589214324951,-14.505220413208008,-384.8362731933594,27.99053382873535,-38.45209503173828,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,13.231611251831055,42.887510823442696,1.0,-0.30000001192092896,0.0,16.04755446531255,-6.864589214324951,-14.505220413208008,-384.8362731933594,27.99053382873535,-38.45209503173828,0.023000000044703484
vehicle.audi.a2,vehicle1,11.327210426330566,17.255978305805925,1.0,0.0,0.0,6.825156699713596,6.8251566886901855,0.0003879085124935955,-409.8885498046875,26.900175094604492,0.0017466883873566985,0.023000000044703484
vehicle.audi.a2,vehicle1,11.327210426330566,17.255978305805925,1.0,0.0,0.0,6.825156699713596,6.8251566886901855,0.0003879085124935955,-409.8885498046875,26.900175094604492,0.0017466883873566985,0.023000000044703484
vehicle.tesla.model3,vehicle2,27.94666862487793,63.324756391551375,1.0,0.0,0.0,5.828691714687673,5.828691482543945,0.0016450496623292565,-384.6409606933594,37.397396087646484,-0.005249022971838713,0.023000000044703484
vehicle.tesla.model3,vehicle2,27.94666862487793,63.324756391551375,1.0,0.0,0.0,5.828691714687673,5.828691482543945,0.0016450496623292565,-384.6409606933594,37.397396087646484,-0.005249022971838713,0.023000000044703484
vehicle.audi.etron,vehicle3,22.343236923217773,55.08363082681328,1.0,0.0,0.0,3.341591835950085,-3.3415918350219727,-7.875749724917114e-05,-350.744873046875,5.403052806854248,179.99781799316406,0.023000000044703484
vehicle.audi.etron,vehicle3,22.343236923217773,55.08363082681328,1.0,0.0,0.0,3.341591835950085,-3.3415918350219727,-7.875749724917114e-05,-350.744873046875,5.403052806854248,179.99781799316406,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,26.255014419555664,60.55891950358435,1.0,0.0,0.0,5.48678585857938,-5.486778259277344,-0.00913189072161913,-373.4874572753906,12.999490737915039,-179.99195861816406,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,26.255014419555664,60.55891950358435,1.0,0.0,0.0,5.48678585857938,-5.486778259277344,-0.00913189072161913,-373.4874572753906,12.999490737915039,-179.99195861816406,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,21.029624938964844,53.24317704485004,1.0,0.0,0.0,3.4190580573474003,-3.419046640396118,-0.008835740387439728,-397.7401123046875,15.917547225952148,-179.7943878173828,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,21.029624938964844,53.24317704485004,1.0,0.0,0.0,3.4190580573474003,-3.419046640396118,-0.008835740387439728,-397.7401123046875,15.917547225952148,-179.7943878173828,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,13.301046371459961,43.193434890580875,1.0,-0.30000001192092896,0.0,16.218095537297504,-7.400222301483154,-14.431331634521484,-384.59796142578125,27.80022430419922,-40.16749954223633,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,13.301046371459961,43.193434890580875,1.0,-0.30000001192092896,0.0,16.218095537297504,-7.400222301483154,-14.431331634521484,-384.59796142578125,27.80022430419922,-40.16749954223633,0.023000000044703484
vehicle.audi.a2,vehicle1,11.477561950683594,17.519962231184735,1.0,0.0,0.0,6.5370226025681575,6.537022590637207,0.00039495035889558494,-409.6254577636719,26.900182723999023,0.001779156387783587,0.023000000044703484
vehicle.audi.a2,vehicle1,11.477561950683594,17.519962231184735,1.0,0.0,0.0,6.5370226025681575,6.537022590637207,0.00039495035889558494,-409.6254577636719,26.900182723999023,0.001779156387783587,0.023000000044703484
vehicle.tesla.model3,vehicle2,28.080596923828125,63.97061012205472,1.0,0.0,0.0,5.822969449115457,5.822969436645508,-0.0003810830239672214,-383.9961242675781,37.39733123779297,-0.005310057662427425,0.023000000044703484
vehicle.tesla.model3,vehicle2,28.080596923828125,63.97061012205472,1.0,0.0,0.0,5.822969449115457,5.822969436645508,-0.0003810830239672214,-383.9961242675781,37.39733123779297,-0.005310057662427425,0.023000000044703484
vehicle.audi.etron,vehicle3,22.419736862182617,55.599284775645714,1.0,0.0,0.0,3.3256695283804367,-3.325669527053833,-9.393451182404533e-05,-351.25982666015625,5.403075218200684,179.99783325195312,0.023000000044703484
vehicle.audi.etron,vehicle3,22.419736862182617,55.599284775645714,1.0,0.0,0.0,3.3256695283804367,-3.325669527053833,-9.393451182404533e-05,-351.25982666015625,5.403075218200684,179.99783325195312,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,26.38111686706543,61.16568519270618,1.0,0.0,0.0,5.482720887733656,-5.482715129852295,-0.007945922203361988,-374.0932312011719,12.999417304992676,-179.99185180664062,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,26.38111686706543,61.16568519270618,1.0,0.0,0.0,5.482720887733656,-5.482715129852295,-0.007945922203361988,-374.0932312011719,12.999417304992676,-179.99185180664062,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,21.10824966430664,53.72866678807271,1.0,0.0,0.0,3.4184780196605917,-3.418466329574585,-0.008940048515796661,-398.22503662109375,15.91579532623291,-179.79464721679688,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,21.10824966430664,53.72866678807271,1.0,0.0,0.0,3.4184780196605917,-3.418466329574585,-0.008940048515796661,-398.22503662109375,15.91579532623291,-179.79464721679688,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,13.36960506439209,43.50093580765956,1.0,-0.30000001192092896,0.0,16.384978183289615,-7.9390482902526855,-14.333144187927246,-384.36383056640625,27.602375030517578,-41.89076232910156,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,13.36960506439209,43.50093580765956,1.0,-0.30000001192092896,0.0,16.384978183289615,-7.9390482902526855,-14.333144187927246,-384.36383056640625,27.602375030517578,-41.89076232910156,0.023000000044703484
vehicle.audi.a2,vehicle1,11.6219482421875,17.78726704127459,1.0,0.0,0.0,6.277664674341356,6.277664661407471,0.00040297542000189424,-409.3590393066406,26.900190353393555,0.0018114537233486772,0.023000000044703484
vehicle.audi.a2,vehicle1,11.6219482421875,17.78726704127459,1.0,0.0,0.0,6.277664674341356,6.277664661407471,0.00040297542000189424,-409.3590393066406,26.900190353393555,0.0018114537233486772,0.023000000044703484
vehicle.tesla.model3,vehicle2,28.21438980102539,64.6195410887396,1.0,0.0,0.0,5.8170815674557454,5.817081451416016,-0.0011619058204814792,-383.34820556640625,37.397274017333984,-0.005371093284338713,0.023000000044703484
vehicle.tesla.model3,vehicle2,28.21438980102539,64.6195410887396,1.0,0.0,0.0,5.8170815674557454,5.817081451416016,-0.0011619058204814792,-383.34820556640625,37.397274017333984,-0.005371093284338713,0.023000000044703484
vehicle.audi.etron,vehicle3,22.495882034301758,56.1166900634403,1.0,0.0,0.0,3.310327769703673,-3.3103277683258057,-9.551117545925081e-05,-351.7765808105469,5.403095722198486,179.99781799316406,0.023000000044703484
vehicle.audi.etron,vehicle3,22.495882034301758,56.1166900634403,1.0,0.0,0.0,3.310327769703673,-3.3103277683258057,-9.551117545925081e-05,-351.7765808105469,5.403095722198486,179.99781799316406,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,26.507116317749023,61.77534886919936,1.0,0.0,0.0,5.478239574247879,-5.478236675262451,-0.005635837558656931,-374.7018737792969,12.999335289001465,-179.9917449951172,0.023000000044703484
vehicle.tesla.cybertruck,vehicle4,26.507116317749023,61.77534886919936,1.0,0.0,0.0,5.478239574247879,-5.478236675262451,-0.005635837558656931,-374.7018737792969,12.999335289001465,-179.9917449951172,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,21.18686866760254,54.21596476837469,1.0,0.0,0.0,3.4182292134034924,-3.418217420578003,-0.008978920988738537,-398.7117004394531,15.91403865814209,-179.79489135742188,0.023000000044703484
vehicle.dodge.charger_police,vehicle5,21.18686866760254,54.21596476837469,1.0,0.0,0.0,3.4182292134034924,-3.418217420578003,-0.008978920988738537,-398.7117004394531,15.91403865814209,-179.79489135742188,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.ford.mustang,vehicle6,0.0,3.135775885854128,0.0,0.0,0.0,0.0,0.0,0.0,-384.4994812011719,-8.499999046325684,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.audi.tt,vehicle7,0.0,3.124692475048101,0.0,0.0,0.0,0.0,0.0,0.0,-380.6995544433594,-7.39999532699585,90.00000762939453,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,13.43724250793457,43.80999238594275,1.0,-0.30000001192092896,0.0,16.548336981269294,-8.479450225830078,-14.210783958435059,-384.1341857910156,27.397052764892578,-43.621456146240234,0.023000000044703484
vehicle.mercedes.coupe_2020,vehicle0,13.43724250793457,43.80999238594275,1.0,-0.30000001192092896,0.0,16.548336981269294,-8.479450225830078,-14.210783958435059,-384.1341857910156,27.397052764892578,-43.621456146240234,0.023000000044703484
vehicle.audi.a2,vehicle1,11.760973930358887,18.057769442198598,1.0,0.0,0.0,6.044595255452444,6.044595241546631,0.0004100122314412147,-409.0895080566406,26.900197982788086,0.001843340927734971,0.023000000044703484
